Stock,Earnings Date,Sector,Industry
NKE,06/30/2026,Consumer Cyclical,Footwear and Accesories
PEP,07/09/2026,Consumer Defensive,Beverages
DAL,07/10/2026,Industrials,Airlines
BAC,07/14/2026,Financials,Banks Diversified
FAST,07/14/2026,Industrials,Industrial Distribution
C,07/14/2026,Financials,Banks Diversified
GS,07/14/2026,Financials,Capital Markets
JPM,07/14/2026,Financials,Banks Diversified
WFC,07/14/2026,Financials,Banks Diversified
JBHT,07/14/2026,Industrials,Integrated Freight and Logistics
JNJ,07/15/2026,Healthcare,Drug Manufacturers - General
ASML,07/15/2026,Technology,Semiconductors Equipment and Materials
UAL,07/15/2026,Industrials,Airlines
PGR,07/15/2026,Financials,Insurance Propery and Casualty
MS,07/15/2026,Financials,Capital Markets
BLK,07/15/2026,Financials,Asset Management
BK,07/15/2026,Financials,Banks Diversified
PNC,07/15/2026,Financials,Banks Regional
USB,07/16/2026,Financials,Banks Regional
ABT,07/16/2026,Healthcare,Medical Devices
ELV,07/16/2026,Healthcare,Healthcare Plans
ISRG,07/16/2026,Healthcare,Medical Instruments and Supplies
CFG,07/16/2026,Financials,Banks Regional
GE,07/16/2026,Industrials,Aerospace and Defense
STT,07/16/2026,Financials,Asset Management
UNH,07/16/2026,Healthcare,Healthcare Plans
TSM,07/16/2026,Technology,Semiconductors
AA,07/16/2026,Basic Materials,Aluminum
PLD,07/16/2026,Real Estate,Real Estate
NFLX,07/16/2026,Communication Services,Entertainment
TRV,07/17/2026,Financials,Insurance Propery and Casualty
RF,07/17/2026,Financials,Banks Regional
TFC,07/17/2026,Financials,Banks Regional
CLF,07/20/2026,Basic Materials,Steel
STLD,07/20/2026,Basic Materials,Steel
DPZ,07/20/2026,Consumer Cyclical,Restaurants
COF,07/21/2026,Financials,Credit Services
SCHW,07/21/2026,Financials,Capital Markets
SYF,07/21/2026,Financials,Credit Services
NOC,07/21/2026,Industrials,Aerospace and Defense
ROP,07/21/2026,Technology,Software Application
DHI,07/21/2026,Consumer Cyclical,Residential Construction
DHR,07/21/2026,Healthcare,Diagnostics and Research
